method,target_id,dataset_index,neighbor_index,neighbor_context_distance,eta,target_eta,abs_err_eta,tau_transfer,target_tau_transfer,abs_err_tau_transfer,ipr,target_ipr,abs_err_ipr,purity,target_purity,abs_err_purity,c_l1,target_c_l1,abs_err_c_l1
nearest_neighbor_baseline,599,35838,42661,0.05083723132335552,0.8978559970855713,0.8969147,0.0009412970855713354,14.92815113067627,14.729623,0.1985281306762694,0.2710992693901062,0.26725742,0.003841849390106178,0.2749768793582916,0.27222648,0.002750399358291633,0.24028412997722626,0.24398555,0.003701420022773738
nearest_neighbor_baseline,600,77590,5612,0.09024326647683545,0.6950801014900208,0.68587065,0.009209451490020726,17.267234802246094,16.724934,0.5423008022460927,0.21924765408039093,0.2235358,0.0042881459196090765,0.22795772552490234,0.23076867,0.0028109444750976653,0.31735309958457947,0.31767005,0.00031695041542051383
nearest_neighbor_baseline,601,30470,3861,0.041903371419396644,0.14563457667827606,0.1463244,0.0006898233217239313,24.68240737915039,24.497746,0.18466137915039127,0.301984965801239,0.29790226,0.004082705801239039,0.3186531662940979,0.32059744,0.001944273705902111,0.3288460969924927,0.3295305,0.0006844030075073282
nearest_neighbor_baseline,602,27360,66496,0.08059758966470329,0.9645959138870239,0.9592805,0.005315413887023945,12.774548530578613,12.925335,0.15078646942138718,0.21966643631458282,0.22379889,0.004132453685417176,0.24536779522895813,0.24815561,0.002787814771041869,0.5558457374572754,0.546064,0.009781737457275397
nearest_neighbor_baseline,603,115410,37118,0.10422362996882155,0.3101285398006439,0.30424413,0.005884409800643919,21.406293869018555,21.371769,0.03452486901855423,0.308120995759964,0.3089149,0.000793904240036003,0.3123299181461334,0.31567028,0.0033403618538666024,0.20718824863433838,0.22173005,0.014541801365661633
nearest_neighbor_baseline,604,128538,122508,0.10583738208160706,0.8177019953727722,0.7971967,0.020505295372772236,15.507035255432129,15.311357,0.1956782554321297,0.30553704500198364,0.30972338,0.00418633499801635,0.30879050493240356,0.31354976,0.004759255067596446,0.1936744600534439,0.20261912,0.008944659946556105
nearest_neighbor_baseline,605,50502,89106,0.050229565323529776,0.06076550856232643,0.062754646,0.001989137437673566,27.184619903564453,27.072792,0.11182790356445338,0.45206019282341003,0.45650977,0.004449577176589947,0.48299142718315125,0.48401707,0.0010256428168487486,0.363902747631073,0.3588983,0.005004447631072995
nearest_neighbor_baseline,606,100812,94010,0.05499145934166163,0.6487562656402588,0.6605614,0.011805134359741176,11.734314918518066,11.977976,0.24366108148193355,0.2526834309101105,0.25165686,0.0010265709101104914,0.2559577226638794,0.25589105,6.667266387938575e-05,0.20247521996498108,0.20482118,0.0023459600350189125
nearest_neighbor_baseline,607,121745,3452,0.11008658980541165,0.2323942929506302,0.2617722,0.029377907049369822,22.05143928527832,22.352373,0.30093371472167973,0.2872238755226135,0.28599292,0.0012309555226135416,0.2901703715324402,0.28818053,0.0019898415324401952,0.2018803358078003,0.19848569,0.0033946458078003006
nearest_neighbor_baseline,608,90430,8909,0.09695558099697846,0.9761696457862854,0.95601225,0.020157395786285393,11.649627685546875,11.907859,0.2582313144531252,0.20375347137451172,0.19964951,0.0041039613745117165,0.244944229722023,0.2385509,0.006393329722023,0.5707685351371765,0.57430327,0.0035347348628235187
nearest_neighbor_baseline,609,113420,130655,0.0731270416972205,0.008789951913058758,0.0067370525,0.0020528994130587577,29.85032844543457,29.635548,0.2147804454345703,0.30152106285095215,0.30677193,0.0052508671490478775,0.30460697412490845,0.30984873,0.005241755875091569,0.1834077537059784,0.17768624,0.005721513705978398
