context,dynamic_family,metric,n_targets,model_mae,random_mae,delta_model_minus_random,reduction_vs_random,model_better_vs_random,nn_mae,delta_model_minus_nn,model_better_vs_nn
c18,D002,c_l1,54,0.040420535299296914,0.1911730325855271,-0.1507524972862302,0.7885657053579795,0.8703703703703703,0.024905364350513128,0.015515170948783786,0.37037037037037035
c18,D001,eta,50,0.07929985262953984,0.37227739961661327,-0.29297754698707346,0.7869871963455044,0.88,0.016592986206645347,0.0627068664228945,0.14
c18,D001,tau_transfer,50,2.5292560272518263,8.104720395232064,-5.5754643679802385,0.6879280340454723,0.8,0.6285415544750975,1.9007144727767287,0.12
c18,D001,ipr,50,0.0420021324309367,0.186420095208483,-0.1444179627775463,0.7746909613796539,0.88,0.015290790345063728,0.026711342085872974,0.28
c18,D001,purity,50,0.04312109464097194,0.18247847584182675,-0.1393573812008548,0.7636921590777122,0.86,0.015736148123704476,0.027384946517267465,0.34
c18,D001,c_l1,50,0.043129466848993395,0.14857235663785506,-0.10544288978886167,0.7097073249358128,0.8,0.022436956144567217,0.020692510704426178,0.36
c18,D003,eta,47,0.059875877769366065,0.3584356894598643,-0.2985598116904983,0.8329522435123731,0.8723404255319149,0.019000871018890645,0.04087500675047542,0.19148936170212766
c18,D003,tau_transfer,47,1.9249786837664935,8.262200481447248,-6.337221797680755,0.7670138012156654,0.8936170212765957,0.7575219242503064,1.167456759516187,0.14893617021276595
c18,D003,ipr,47,0.04343885402848933,0.12230953262926443,-0.0788706786007751,0.6448449021536371,0.723404255319149,0.014122427785237037,0.029316426243252293,0.2553191489361702
c18,D003,purity,47,0.04594593986483982,0.12192588823767789,-0.07597994837283806,0.6231650182832831,0.723404255319149,0.01780194684531349,0.028143993019526335,0.3404255319148936
c18,D003,c_l1,47,0.034242199357876285,0.138815365269108,-0.10457316591123172,0.7533255825715386,0.9361702127659575,0.02003444874241074,0.014207750615465545,0.3617021276595745
c18,D005,eta,28,0.08064779178951682,0.3530554361414434,-0.2724076443519266,0.7715718736102192,0.8214285714285714,0.021202070057582227,0.059445721731934596,0.17857142857142858
c18,D005,tau_transfer,28,1.5433172606468786,6.792204819964374,-5.248887559317495,0.7727811069373827,0.8571428571428571,0.8154010260413035,0.7279162346055751,0.39285714285714285
c18,D005,ipr,28,0.04334566851435629,0.1510183337509546,-0.10767266523659833,0.7129774416274653,0.7142857142857143,0.015194833363953938,0.028150835150402353,0.21428571428571427
c18,D005,purity,28,0.054833007008690114,0.15300356482193453,-0.09817055781324441,0.6416226832851591,0.6785714285714286,0.017943698747356907,0.03688930826133321,0.21428571428571427
c18,D005,c_l1,28,0.05697048777344847,0.16043290934446186,-0.10346242157101339,0.6448952524377125,0.7857142857142857,0.021552323230255625,0.03541816454319285,0.35714285714285715
c18,D010,eta,19,0.058321981024263655,0.3718708393020039,-0.3135488582777402,0.8431660273934543,0.8421052631578947,0.016287215675933196,0.04203476534833046,0.3684210526315789
c18,D010,tau_transfer,19,2.329458496408369,7.365623148790545,-5.036164652382176,0.683739114892014,0.7368421052631579,0.6752624101207528,1.654196086287616,0.21052631578947367
c18,D010,ipr,19,0.062463029278366576,0.12994586566209487,-0.06748283638372829,0.519314993515896,0.7368421052631579,0.012291248011426378,0.0501717812669402,0.05263157894736842
c18,D010,purity,19,0.0646046533830552,0.13007933730299784,-0.06547468391994264,0.5033442303555901,0.8421052631578947,0.012710287470616751,0.05189436591243844,0.10526315789473684
c18,D010,c_l1,19,0.03748034692697874,0.16112236007785463,-0.12364201315087589,0.7673796057302775,0.7368421052631579,0.018207898722608418,0.019272448204370324,0.3684210526315789
c18,D009,eta,32,0.08521732924441236,0.28554540144752083,-0.20032807220310847,0.7015629430121497,0.8125,0.016817556041116604,0.06839977320329575,0.21875
c18,D009,tau_transfer,32,2.5362694709842923,6.814014175771295,-4.277744704787002,0.6277862937235222,0.8125,0.7947849421123502,1.741484528871942,0.21875
c18,D009,ipr,32,0.04702683519351156,0.11187290931542608,-0.06484607412191452,0.5796405449605389,0.8125,0.015104083247073836,0.03192275194643772,0.21875
c18,D009,purity,32,0.050201391596172235,0.10486441303050113,-0.0546630214343289,0.5212733267140824,0.71875,0.01682072308047529,0.033380668515696946,0.21875
c18,D009,c_l1,32,0.035765118083469265,0.16680518548743858,-0.1310400674039693,0.7855874925053659,0.9375,0.019117149124338574,0.01664796895913069,0.34375
c18,D012,eta,7,0.22957525778273,0.33601114071915766,-0.10643588293642767,0.31676295824187606,0.7142857142857143,0.011119558754975402,0.2184556990277546,0.0
c18,D012,tau_transfer,7,5.372697111755512,8.34546942996688,-2.9727723182113674,0.356213912609487,0.7142857142857143,0.5551164527849467,4.817580658970566,0.14285714285714285
c18,D012,ipr,7,0.0932182020889704,0.21880687227657797,-0.12558867018760755,0.5739704099826444,0.8571428571428571,0.016400389489849572,0.07681781259912082,0.2857142857142857
c18,D012,purity,7,0.09632550647990058,0.20745586734543167,-0.11113036086553109,0.5356819370188725,0.7142857142857143,0.016550268392895244,0.07977523808700535,0.14285714285714285
c18,D012,c_l1,7,0.07893115606869523,0.22157207003694715,-0.1426409139682519,0.6437675738844997,0.8571428571428571,0.02784308922899217,0.05108806683970306,0.42857142857142855
c25,D008,eta,26,0.08443515481127219,0.31723363544512434,-0.23279848063385217,0.7338392106726087,0.9230769230769231,0.031221914281222955,0.053213240530049236,0.3076923076923077
c25,D008,tau_transfer,26,2.5091719205020433,8.096058256330865,-5.586886335828822,0.6900748684040225,0.8461538461538461,1.2519151247740525,1.2572567957279908,0.3076923076923077
c25,D008,ipr,26,0.033113802406869744,0.09671389000578816,-0.06360008759891841,0.6576106864806293,0.8461538461538461,0.012409834864259811,0.020703967542609933,0.23076923076923078
c25,D008,purity,26,0.03223545917370123,0.09266031936242654,-0.06042486018872531,0.6521115036565198,0.8076923076923077,0.013039356891262305,0.019196102282438923,0.3076923076923077
c25,D008,c_l1,26,0.030584312842200548,0.1612069940790579,-0.13062268123685733,0.8102792436710182,0.8846153846153846,0.04349599940548599,-0.012911686563285445,0.5769230769230769
c25,D011,eta,22,0.10885887643577587,0.3947721151409466,-0.28591323870517077,0.724248820368405,1.0,0.04418116619589758,0.06467771023987828,0.2727272727272727
c25,D011,tau_transfer,22,2.697950594910905,6.747803669962928,-4.049853075052023,0.6001735191377127,0.8636363636363636,1.453287505262895,1.24466308964801,0.36363636363636365
c25,D011,ipr,22,0.04910284398839788,0.09719074335779485,-0.04808789936939697,0.4947785942161975,0.7272727272727273,0.02742039246367537,0.021682451524722507,0.36363636363636365
c25,D011,purity,22,0.050521874490424584,0.08883319187954941,-0.03831131738912483,0.4312725522805919,0.7272727272727273,0.029873941585150575,0.02064793290527401,0.4090909090909091
c25,D011,c_l1,22,0.05296229071826753,0.10489499469322654,-0.051932703974959006,0.4950922980342407,0.5909090909090909,0.040351724127235374,0.012610566591032157,0.45454545454545453
c25,D006,eta,38,0.11151021983020457,0.3361894931769333,-0.22467927334672874,0.668311407425461,0.7894736842105263,0.03973412883022681,0.07177609099997775,0.3684210526315789
c25,D006,tau_transfer,38,1.971210952681193,7.824854769993141,-5.853643817311948,0.7480833816570731,0.868421052631579,1.231032110006312,0.740178842674881,0.39473684210526316
c25,D006,ipr,38,0.04627746432936358,0.09837186272424239,-0.05209439839487881,0.5295660461458443,0.6842105263157895,0.02564697598694546,0.020630488342418124,0.39473684210526316
c25,D006,purity,38,0.053126707078174594,0.09926019975173134,-0.04613349267355674,0.4647733209176024,0.631578947368421,0.027887494004209378,0.025239213073965216,0.3157894736842105
c25,D006,c_l1,38,0.056964283893906974,0.18096451379147213,-0.12400022989756515,0.6852184845502489,0.868421052631579,0.031648347905834553,0.02531593598807242,0.5
c25,D007,eta,31,0.09929969457386184,0.37895665058664946,-0.2796569560127876,0.7379655577487835,0.7419354838709677,0.029341316458746335,0.0699583781151155,0.1935483870967742
c25,D007,tau_transfer,31,2.0002438002929366,8.379710606825599,-6.379466806532662,0.7612991791549866,0.8387096774193549,1.197076769516188,0.8031670307767487,0.3870967741935484
c25,D007,ipr,31,0.04047778964481676,0.1271913283651012,-0.08671353872028442,0.6817566876208279,0.8064516129032258,0.024195552354664907,0.016282237290151855,0.5161290322580645
c25,D007,purity,31,0.042176414017150846,0.12300669708483349,-0.08083028306768264,0.657120994086499,0.8064516129032258,0.025003726196210267,0.01717268782094058,0.4838709677419355
c25,D007,c_l1,31,0.03668915625386638,0.13473199969886118,-0.09804284344499481,0.727687881602959,0.8709677419354839,0.03404590572573994,0.002643250528126438,0.45161290322580644
c25,D004,eta,40,0.11775744656750073,0.3753906684981789,-0.25763322193067817,0.6863069424751245,0.775,0.0456131171716727,0.07214432939582803,0.325
c25,D004,tau_transfer,40,2.598238635177381,7.747933179808851,-5.14969454463147,0.6646539696614314,0.825,1.0348976981061555,1.5633409370712257,0.375
c25,D004,ipr,40,0.05308820367030387,0.13041536116251776,-0.07732715749221389,0.5929298266931322,0.725,0.022665227430551466,0.030422976239752403,0.25
c25,D004,purity,40,0.054007311199854115,0.12439857069881954,-0.07039125949896544,0.5658526388489558,0.675,0.022959780991680105,0.03104753020817401,0.275
c25,D004,c_l1,40,0.03540324862101057,0.16781488577835604,-0.13241163715734547,0.7890339199838927,0.875,0.036956305836038525,-0.0015530572150279573,0.5
c25,D000,eta,59,0.09445262922700352,0.304765828756432,-0.21031319952942845,0.6900813007402815,0.7966101694915254,0.033396605846516964,0.06105602338048656,0.3220338983050847
c25,D000,tau_transfer,59,2.706241796854854,7.308445840664326,-4.602204043809472,0.6297103575978801,0.7966101694915254,0.9741224944139384,1.7321193024409156,0.3050847457627119
c25,D000,ipr,59,0.03635489853655785,0.12138125959350023,-0.08502636105694238,0.7004900207963849,0.8135593220338984,0.025526520878483352,0.010828377658074498,0.5084745762711864
c25,D000,purity,59,0.038963968796264035,0.11278695229972517,-0.07382298350346114,0.6545347843718712,0.7288135593220338,0.02337384233938956,0.015590126456874475,0.4576271186440678
c25,D000,c_l1,59,0.039328014053281166,0.17808322221887216,-0.138755208165591,0.7791593527831313,0.847457627118644,0.043284101025885854,-0.003956086972604689,0.5423728813559322
c25,D002,eta,54,0.09508912217510206,0.3625821997422243,-0.2674930775671222,0.7377446486818572,0.8148148148148148,0.034254188299760825,0.06083493387534123,0.3148148148148148
c25,D002,tau_transfer,54,2.4569333371579964,7.1571829512886245,-4.7002496141306285,0.6567178240545557,0.7962962962962963,1.387879806157656,1.0690535310003404,0.37037037037037035
c25,D002,ipr,54,0.04329243438530422,0.14672280965579265,-0.10343037527048843,0.7049372589928793,0.7962962962962963,0.023415478360857736,0.01987695602444648,0.3333333333333333
c25,D002,purity,54,0.045686279643182406,0.14353710219544896,-0.09785082255226656,0.6817110075068037,0.7592592592592593,0.02564793708124862,0.020038342561933785,0.35185185185185186
c25,D002,c_l1,54,0.04348859155305968,0.1911730325855271,-0.14768444103246742,0.7725171224994627,0.8888888888888888,0.04427458108064754,-0.0007859895275878562,0.5555555555555556
c25,D001,eta,50,0.08656615550688443,0.37227739961661327,-0.2857112441097288,0.7674686790118501,0.84,0.028112794276840214,0.058453361230044215,0.2
c25,D001,tau_transfer,50,2.308279644434156,8.104720395232064,-5.796440750797908,0.7151931797928406,0.84,1.2502066096150513,1.0580730348191048,0.36
c25,D001,ipr,50,0.046159466921308984,0.186420095208483,-0.140260628287174,0.7523900689478432,0.82,0.024585914140342665,0.02157355278096632,0.38
c25,D001,purity,50,0.04658561011477956,0.18247847584182675,-0.13589286572704717,0.7447062734392839,0.8,0.0271937876182571,0.01939182249652246,0.4
c25,D001,c_l1,50,0.03786678125194565,0.14857235663785506,-0.11070557538590942,0.745129025958403,0.8,0.03579167388065425,0.0020751073712914,0.58
c25,D003,eta,47,0.08653549759511736,0.3584356894598643,-0.27190019186474695,0.758574550080323,0.851063829787234,0.03025790923450777,0.05627758836060959,0.19148936170212766
c25,D003,tau_transfer,47,2.1227264519317663,8.262200481447248,-6.1394740295154815,0.7430797695240701,0.8936170212765957,1.2939920022220694,0.8287344497096969,0.3829787234042553
c25,D003,ipr,47,0.050829991713065736,0.12230953262926443,-0.0714795409161987,0.5844151259482134,0.7659574468085106,0.026578414394148115,0.02425157731891762,0.3617021276595745
c25,D003,purity,47,0.05374292461374937,0.12192588823767789,-0.06818296362392852,0.5592164601746852,0.7446808510638298,0.027005430205877534,0.026737494407871834,0.2978723404255319
c25,D003,c_l1,47,0.040325884220693844,0.138815365269108,-0.09848948104841417,0.7094998515292747,0.8723404255319149,0.037452084528200626,0.002873799692493219,0.5106382978723404
c25,D005,eta,28,0.09160045912370564,0.3530554361414434,-0.2614549770177378,0.7405493592598074,0.7857142857142857,0.04190513016255624,0.0496953289611494,0.32142857142857145
c25,D005,tau_transfer,28,2.044839157874216,6.792204819964374,-4.747365662090157,0.6989432427208605,0.7857142857142857,1.4520164297954012,0.5928227280788148,0.4642857142857143
c25,D005,ipr,28,0.0530006527917676,0.1510183337509546,-0.098017680959187,0.6490449108041985,0.7857142857142857,0.016661294486361857,0.036339358305405745,0.14285714285714285
c25,D005,purity,28,0.06484768679080041,0.15300356482193453,-0.08815587803113412,0.5761687849151089,0.6785714285714286,0.017346214874311126,0.04750147191648929,0.14285714285714285
c25,D005,c_l1,28,0.06565194512955025,0.16043290934446186,-0.09478096421491161,0.590782555787289,0.8214285714285714,0.03353031717238421,0.03212162795716604,0.35714285714285715
c25,D010,eta,19,0.05766095711694532,0.3718708393020039,-0.3142098821850586,0.8449435905617819,0.8421052631578947,0.03167713284811216,0.02598382426883316,0.42105263157894735
c25,D010,tau_transfer,19,1.5405516967015815,7.365623148790545,-5.825071452088963,0.7908457077451018,0.8421052631578947,1.0996933092195207,0.44085838748206085,0.5263157894736842
c25,D010,ipr,19,0.0637536236495491,0.12994586566209487,-0.06619224201254577,0.5093832087330039,0.7894736842105263,0.020145652376580437,0.04360797127296867,0.21052631578947367
c25,D010,purity,19,0.06592579335756209,0.13007933730299784,-0.06415354394543575,0.4931878134957046,0.7368421052631579,0.020233465883252946,0.04569232747430914,0.3157894736842105
c25,D010,c_l1,19,0.03337742985445331,0.16112236007785463,-0.12774493022340133,0.7928442095912369,0.8421052631578947,0.04346883157062726,-0.010091401716173953,0.5789473684210527
c25,D009,eta,32,0.08560366617868917,0.28554540144752083,-0.19994173526883166,0.7002099640031433,0.8125,0.03834992868710185,0.047253737491587317,0.3125
c25,D009,tau_transfer,32,2.469845812158314,6.814014175771295,-4.344168363612981,0.6375343889156576,0.78125,1.5071256507629391,0.9627201613953746,0.40625
c25,D009,ipr,32,0.03682312128144572,0.11187290931542608,-0.07504978803398035,0.670848630765266,0.8125,0.021193830805019093,0.015629290476426628,0.21875
c25,D009,purity,32,0.0414157108107676,0.10486441303050113,-0.06344870221973353,0.6050546642670729,0.75,0.02368975905977602,0.01772595175099158,0.25
c25,D009,c_l1,32,0.04714142177996587,0.16680518548743858,-0.11966376370747271,0.7173863531747584,0.9375,0.03764098103745872,0.009500440742507152,0.5
c25,D012,eta,7,0.2250664299896003,0.33601114071915766,-0.11094471072955736,0.3301816436565309,0.7142857142857143,0.018283155362757215,0.2067832746268431,0.14285714285714285
c25,D012,tau_transfer,7,5.54987045997306,8.34546942996688,-2.7955989699938195,0.33498402857428167,0.7142857142857143,1.3580436528756283,4.191826807097431,0.14285714285714285
c25,D012,ipr,7,0.06363601720698708,0.21880687227657797,-0.15517085506959089,0.7091681054398082,0.8571428571428571,0.01791274912703373,0.045723268079953354,0.5714285714285714
c25,D012,purity,7,0.06406594103304745,0.20745586734543167,-0.14338992631238423,0.6911827953924667,0.8571428571428571,0.0197911654714366,0.04427477556161086,0.5714285714285714
c25,D012,c_l1,7,0.0379196512228423,0.22157207003694715,-0.18365241881410485,0.8288608703411076,1.0,0.056972200852545,-0.0190525496297027,0.7142857142857143
c26,D008,eta,26,0.08182732441062343,0.31723363544512434,-0.2354063110345009,0.7420597462945316,0.8076923076923077,0.04923814804487004,0.03258917636575339,0.5
c26,D008,tau_transfer,26,1.7390073750612804,8.096058256330865,-6.3570508812695845,0.7852032038305269,0.9230769230769231,1.2063756807504509,0.5326316943108296,0.38461538461538464
c26,D008,ipr,26,0.023901704700671527,0.09671389000578816,-0.07281218530511663,0.7528617171820816,0.8846153846153846,0.01483741068506822,0.009064294015603307,0.34615384615384615
c26,D008,purity,26,0.023943691340701227,0.09266031936242654,-0.06871662802172532,0.741597142061974,0.7692307692307693,0.019469052483843247,0.00447463885685798,0.38461538461538464
c26,D008,c_l1,26,0.05416619489239351,0.1612069940790579,-0.10704079918666438,0.6639959996659341,0.9230769230769231,0.05049301663824295,0.003673178254150554,0.5384615384615384
c26,D007,eta,31,0.06350651212364422,0.37895665058664946,-0.31545013846300524,0.8324174756523417,0.8387096774193549,0.045842491814051554,0.017664020309592667,0.45161290322580644
c26,D007,tau_transfer,31,2.0900188821510888,8.379710606825599,-6.28969172467451,0.7505857922529344,0.8709677419354839,0.9539096628552837,1.136109219295805,0.3548387096774194
c26,D007,ipr,31,0.03434432151382638,0.1271913283651012,-0.09284700685127481,0.7299790641761252,0.8709677419354839,0.013113403198985402,0.02123091831484098,0.25806451612903225
c26,D007,purity,31,0.03435713822256943,0.12300669708483349,-0.08864955886226406,0.7206888808755307,0.8064516129032258,0.013799521088824077,0.020557617133745355,0.2903225806451613
c26,D007,c_l1,31,0.03943236285745914,0.13473199969886118,-0.09529963684140205,0.7073274133420849,0.8709677419354839,0.02596499143320079,0.013467371424258346,0.3870967741935484
c26,D011,eta,22,0.08901917327953496,0.3947721151409466,-0.30575294186141166,0.7745049108958666,0.9545454545454546,0.041733395612984094,0.047285777666550864,0.22727272727272727
c26,D011,tau_transfer,22,2.5890829325194575,6.747803669962928,-4.1587207374434705,0.6163073113634793,0.8181818181818182,1.1877317653101138,1.4013511672093437,0.3181818181818182
c26,D011,ipr,22,0.041389401552313826,0.09719074335779485,-0.05580134180548102,0.5741425559433759,0.8636363636363636,0.016875622866122455,0.02451377868619137,0.36363636363636365
c26,D011,purity,22,0.04427488400424445,0.08883319187954941,-0.04455830787530496,0.5015952588501199,0.8181818181818182,0.020639426702402233,0.02363545730184222,0.36363636363636365
c26,D011,c_l1,22,0.04971739992997559,0.10489499469322654,-0.055177594763250945,0.5260269560489712,0.5454545454545454,0.03287616574651713,0.01684123418345846,0.4090909090909091
c26,D006,eta,38,0.09217802905986879,0.3361894931769333,-0.24401146411706454,0.7258152591599394,0.8421052631578947,0.05468354248096012,0.037494486578908665,0.34210526315789475
c26,D006,tau_transfer,38,2.1048861507527348,7.824854769993141,-5.719968619240406,0.7309999721880359,0.8947368421052632,1.250020512534212,0.8548656382185227,0.3684210526315789
c26,D006,ipr,38,0.024407027105460676,0.09837186272424239,-0.07396483561878171,0.7518901601581048,0.868421052631579,0.01929635219161581,0.005110674913844867,0.47368421052631576
c26,D006,purity,38,0.029681941782118037,0.09926019975173134,-0.0695782579696133,0.7009683452546114,0.7631578947368421,0.023216815540997315,0.006465126241120722,0.5
c26,D006,c_l1,38,0.062304279290566006,0.18096451379147213,-0.11866023450090613,0.655709962217454,0.8947368421052632,0.0355338782070069,0.026770401083559103,0.42105263157894735
c26,D004,eta,40,0.09030685051619518,0.3753906684981789,-0.28508381798198373,0.7594323511623644,0.8,0.04870402235418,0.04160282816201518,0.45
c26,D004,tau_transfer,40,2.545428534926331,7.747933179808851,-5.20250464488252,0.6714699938869209,0.725,1.0619804462983704,1.4834480886279606,0.35
c26,D004,ipr,40,0.033039708677202885,0.13041536116251776,-0.09737565248531488,0.7466578447301904,0.775,0.015774075906086874,0.01726563277111601,0.3
c26,D004,purity,40,0.033894554219726813,0.12439857069881954,-0.09050401647909273,0.7275326072532725,0.675,0.017462272205672213,0.0164322820140546,0.325
c26,D004,c_l1,40,0.046443981980535745,0.16781488577835604,-0.1213709037978203,0.7232427757220696,0.825,0.037776272726951554,0.008667709253584191,0.475
c26,D000,eta,59,0.0740294759417386,0.304765828756432,-0.2307363528146934,0.757093909629538,0.847457627118644,0.05087566193650656,0.02315381400523204,0.4406779661016949
c26,D000,tau_transfer,59,1.9590775100900186,7.308445840664326,-5.349368330574307,0.7319433498173202,0.847457627118644,1.1202677233613616,0.838809786728657,0.3559322033898305
c26,D000,ipr,59,0.020566774338821293,0.12138125959350023,-0.10081448525467893,0.8305605461032585,0.864406779661017,0.01642897443086716,0.004137799907954133,0.4576271186440678
c26,D000,purity,59,0.023171282465792736,0.11278695229972517,-0.08961566983393243,0.7945570653933771,0.8305084745762712,0.016478978427084533,0.006692304038708203,0.423728813559322
c26,D000,c_l1,59,0.05171358234850772,0.17808322221887216,-0.12636963987036443,0.7096100255590083,0.7966101694915254,0.03991995969704381,0.011793622651463907,0.423728813559322
c26,D002,eta,54,0.06118524876860053,0.3625821997422243,-0.30139695097362373,0.831251371931386,0.9259259259259259,0.05030122404747279,0.01088402472112774,0.5
c26,D002,tau_transfer,54,1.8706578639172686,7.1571829512886245,-5.286525087371356,0.7386321019528412,0.8703703703703703,1.3069893656167488,0.5636684983005198,0.4444444444444444
c26,D002,ipr,54,0.03323053301420599,0.14672280965579265,-0.11349227664158666,0.773514880936619,0.8703703703703703,0.0160342625730182,0.01719627044118779,0.46296296296296297
c26,D002,purity,54,0.0338052905618838,0.14353710219544896,-0.10973181163356516,0.7644839554037225,0.8703703703703703,0.016557724473774477,0.01724756608810932,0.42592592592592593
c26,D002,c_l1,54,0.044013238477044934,0.1911730325855271,-0.14715979410848215,0.7697727661596084,0.8703703703703703,0.03903064428795492,0.004982594189090014,0.42592592592592593
c26,D001,eta,50,0.07647560962347233,0.37227739961661327,-0.29580178999314094,0.7945735902791035,0.78,0.042413928754712726,0.0340616808687596,0.42
c26,D001,tau_transfer,50,1.736997421005222,8.104720395232064,-6.367722974226842,0.7856807716615267,0.8,1.0607274335777588,0.6762699874274631,0.36
c26,D001,ipr,50,0.029843825564777503,0.186420095208483,-0.1565762696437055,0.8399108983857043,0.96,0.013941120220378068,0.015902705344399436,0.4
c26,D001,purity,50,0.03204687572600271,0.18247847584182675,-0.15043160011582404,0.8243799682227667,0.9,0.015610190924904588,0.016436684801098125,0.5
c26,D001,c_l1,50,0.04705503641140809,0.14857235663785506,-0.10151732022644697,0.6832853871591693,0.74,0.042423937007812794,0.004631099403595296,0.5
c26,D003,eta,47,0.06139052231744842,0.3584356894598643,-0.2970451671424159,0.8287265355468387,0.9148936170212766,0.04891731730539893,0.012473205012049488,0.425531914893617
c26,D003,tau_transfer,47,1.4090019107018499,8.262200481447248,-6.853198570745398,0.8294640860064144,0.9787234042553191,1.4509707573565545,-0.04196884665470457,0.5531914893617021
c26,D003,ipr,47,0.028699814925681178,0.12230953262926443,-0.09360971770358326,0.7653509558190045,0.851063829787234,0.015439591063440969,0.01326022386224021,0.5106382978723404
c26,D003,purity,47,0.03128752101728073,0.12192588823767789,-0.09063836722039716,0.7433890253373427,0.8085106382978723,0.01729241065604022,0.013995110361240511,0.5106382978723404
c26,D003,c_l1,47,0.05312458429184898,0.138815365269108,-0.08569078097725903,0.6173004033893406,0.851063829787234,0.040426323877155584,0.012698260414693394,0.425531914893617
c26,D005,eta,28,0.07037513323066251,0.3530554361414434,-0.2826803029107809,0.8006683199675522,0.8214285714285714,0.053165579449826195,0.017209553780836315,0.35714285714285715
c26,D005,tau_transfer,28,1.9854830194231705,6.792204819964374,-4.806721800541203,0.7076821044048573,0.7857142857142857,1.4058546933375762,0.5796283260855943,0.4642857142857143
c26,D005,ipr,28,0.030718465275845312,0.1510183337509546,-0.12029986847510929,0.7965911521279042,0.75,0.023980505767831752,0.00673795950801356,0.4642857142857143
c26,D005,purity,28,0.03720499297286589,0.15300356482193453,-0.11579857184906864,0.7568357768907865,0.7857142857142857,0.02469779174008092,0.012507201232784971,0.5
c26,D005,c_l1,28,0.06561693882460166,0.16043290934446186,-0.0948159705198602,0.5910007548157279,0.7142857142857143,0.03869013673093247,0.026926802093669197,0.4642857142857143
c26,D010,eta,19,0.07275084676298826,0.3718708393020039,-0.2991199925390156,0.8043652820437855,0.8947368421052632,0.03470990890607929,0.03804093785690897,0.42105263157894735
c26,D010,tau_transfer,19,1.8989888337754828,7.365623148790545,-5.466634315015062,0.7421821894204156,0.8947368421052632,1.2479028979771667,0.6510859357983161,0.21052631578947367
c26,D010,ipr,19,0.043672156038821436,0.12994586566209487,-0.08627370962327344,0.6639203885686947,0.7894736842105263,0.019891214926862168,0.023780941111959268,0.3157894736842105
c26,D010,purity,19,0.04448632688948443,0.13007933730299784,-0.08559301041351342,0.6580061998174156,0.8421052631578947,0.021464418267709784,0.023021908621774646,0.3684210526315789
c26,D010,c_l1,19,0.043583943376221713,0.16112236007785463,-0.11753841670163293,0.7294978589243488,0.7368421052631579,0.04243563098587433,0.001148312390347385,0.5263157894736842
c26,D009,eta,32,0.07194364199127469,0.28554540144752083,-0.21360175945624615,0.748048325672312,0.8125,0.033499315969900675,0.038444326021374015,0.28125
c26,D009,tau_transfer,32,1.6306393701248054,6.814014175771295,-5.183374805646489,0.7606932818069417,0.8125,0.9857145689731599,0.6449248011516455,0.375
c26,D009,ipr,32,0.023310462535651624,0.11187290931542608,-0.08856244677977446,0.791634429833878,0.90625,0.017240937554526284,0.0060695249811253404,0.375
c26,D009,purity,32,0.0264324980485393,0.10486441303050113,-0.07843191498196184,0.7479364325354964,0.875,0.0216232734293818,0.0048092246191575,0.40625
c26,D009,c_l1,32,0.05059910168327596,0.16680518548743858,-0.11620608380416263,0.6966575017712122,0.875,0.05240810966971511,-0.001809007986439154,0.46875
c26,D012,eta,7,0.10544950827124179,0.33601114071915766,-0.2305616324479159,0.6861725833091414,0.8571428571428571,0.057801901423377926,0.047647606847863865,0.42857142857142855
c26,D012,tau_transfer,7,1.8843106891488648,8.34546942996688,-6.461158740818014,0.7742115401702043,1.0,0.9684584701450893,0.9158522190037754,0.14285714285714285
c26,D012,ipr,7,0.012853575891921529,0.21880687227657797,-0.20595329638465643,0.9412560686134471,1.0,0.016766967739285,-0.00391339184736347,0.7142857142857143
c26,D012,purity,7,0.01790615606039983,0.20745586734543167,-0.18954971128503184,0.9136869142843544,0.8571428571428571,0.017661126747218498,0.00024502931318133234,0.7142857142857143
c26,D012,c_l1,7,0.0785987507486825,0.22157207003694715,-0.14297331928826465,0.6452677869752439,1.0,0.04069395885545154,0.03790479189323096,0.2857142857142857
c33,D008,eta,26,0.08770177848986785,0.31723363544512434,-0.2295318569552565,0.7235419933740328,0.8076923076923077,0.07454328607844916,0.013158492411418685,0.5384615384615384
c33,D008,tau_transfer,26,1.7098801287079177,8.096058256330865,-6.386178127622948,0.7888009109407229,0.8846153846153846,1.3587428492473894,0.3511372794605283,0.4230769230769231
c33,D008,ipr,26,0.023328756386895917,0.09671389000578816,-0.07338513361889223,0.7587858746504795,0.8076923076923077,0.017646855704590677,0.00568190068230524,0.38461538461538464
c33,D008,purity,26,0.025053727674446327,0.09266031936242654,-0.06760659168798021,0.7296175121472166,0.7307692307692307,0.02106843272752023,0.003985294946926097,0.46153846153846156
c33,D008,c_l1,26,0.05420552091774085,0.1612069940790579,-0.10700147316131704,0.663752052276604,0.8846153846153846,0.06448317821639937,-0.010277657298658524,0.5769230769230769
c33,D004,eta,40,0.09877025840124266,0.3753906684981789,-0.2766204100969363,0.736886751084166,0.875,0.056182938569984596,0.04258731983125807,0.45
c33,D004,tau_transfer,40,2.4657357429306317,7.747933179808851,-5.282197436878219,0.6817556778424019,0.75,1.2982915632577514,1.1674441796728803,0.375
c33,D004,ipr,40,0.04011166134572171,0.13041536116251776,-0.09030369981679605,0.6924314667523226,0.725,0.025302996955733247,0.01480866438998846,0.525
c33,D004,purity,40,0.039427238038143506,0.12439857069881954,-0.08497133266067604,0.6830571459410053,0.65,0.026912950708549453,0.012514287329594052,0.425
