method,target_id,eta,tau_transfer,ipr,purity,c_l1,target_eta,target_tau_transfer,target_ipr,target_purity,target_c_l1,dataset_index,abs_err_eta,abs_err_tau_transfer,abs_err_ipr,abs_err_purity,abs_err_c_l1
model,409,0.7953530232490564,20.716172854042505,0.717609177950928,0.7188037587618321,0.12781868993096399,0.660475,22.539038,0.78928775,0.7919403,0.14180689,85142,0.13487800760879765,1.822864850425269,0.07167856800167816,0.07313651309256852,0.013988195669126041
model,407,0.7500463575898942,22.32575269822306,0.2786884171546036,0.3177360454161744,0.45380733596853234,0.7942341,20.027014,0.24218825,0.26746652,0.41629732,2546,0.044187739414042526,2.298738919536536,0.03650017209654388,0.050269530113516314,0.03751001941732385
model,412,0.8626956323253476,18.481666506502496,0.600507324047115,0.6046506909443984,0.23476650996702292,0.93979496,14.546271,0.4555793,0.46029684,0.21690576,15985,0.07709932531243924,3.935395182344781,0.14492801339152117,0.14435385146876667,0.017860752182179473
model,405,0.039526163209810436,25.41679836280423,0.2047906202930159,0.24122448095446522,0.6683558436436745,0.025165962,25.53785,0.20723885,0.26105285,0.8069689,71767,0.014360201154484928,0.12105106346530192,0.0024482326847367897,0.019828365954104116,0.13861308373974834
model,414,0.6300938505543834,19.857447572053868,0.22852450869367913,0.24115303161376236,0.3342408772773273,0.4475488,21.256071,0.2223608,0.23887521,0.3126221,15545,0.1825450438870555,1.3986235186443743,0.006163704016669547,0.0022778213285755966,0.021618777162504932
model,410,0.06131361661101432,26.442445580196633,0.4110515003159051,0.4161661681485584,0.18364703565440474,0.093164235,32.212555,0.3261667,0.32947475,0.1435537,29771,0.03185061874245553,5.770109351443992,0.08488481092000055,0.08669142096761967,0.04009333163104353
model,413,0.9558446178306875,12.078263763336054,0.2811586806370457,0.29190881989214434,0.3771309489800465,0.96610206,10.955995,0.29586053,0.3035099,0.32777035,70015,0.010257445825165745,1.1222691573179873,0.014701848308877163,0.011601071141028263,0.049360596616460084
model,411,0.8843914375596132,13.380025483254343,0.32209537710923225,0.3279205240480084,0.22188262664945768,0.6870739,17.462496,0.35679868,0.36313614,0.23593065,96187,0.19731755116511251,4.082470320578665,0.03470330152731865,0.03521561844428589,0.014048024776857626
model,419,0.7795162429308492,19.35685875788064,0.24602672446164012,0.26429888560916004,0.5109275387701008,0.74112934,20.859688,0.24638127,0.2663435,0.494652,10504,0.03838690418954671,1.5028290472951404,0.0003545434435951733,0.002044618581284907,0.01627553572025031
model,420,0.5319708531841498,25.96483367407781,0.2259337274260505,0.22865319739729534,0.20309904013674382,0.48315126,26.02192,0.23358752,0.23651955,0.22982325,2064,0.04881959614603337,0.05708557641047207,0.007653790908338232,0.007866347919400829,0.026724206461499894
model,417,0.3281824772974577,19.300012280906042,0.2838786995619894,0.2896010515645328,0.28936021120837313,0.3014636,19.404078,0.28241053,0.29699707,0.32189697,105268,0.026718873324069026,0.10406524900118441,0.0014681673258901684,0.007396018747967192,0.03253675906369108
model,415,0.9716075523215707,1.9082201854862504,0.4391981190859274,0.530449357970535,0.5450801277786633,0.9736429,2.072812,0.4496887,0.47154343,0.30519414,118759,0.002035333363396341,0.1645918948970504,0.010490583735804193,0.058905926688491594,0.2398859882980725
model,421,0.42078359295739765,26.116400658859643,0.42054876612792447,0.4742916899001385,0.47032218474806237,0.36313397,26.42509,0.4244968,0.51612735,0.54545176,101804,0.057649626034637635,0.308690130935279,0.003948033579488253,0.04183565804602851,0.07512957554399086
model,416,0.22970405752500453,20.577941754799625,0.22266429903252224,0.24661074116008924,0.46894486816810566,0.25168735,17.494328,0.22433883,0.24548428,0.4572499,53776,0.021983290363942004,3.083614209633609,0.001674530484842257,0.0011264635540788048,0.011694958528747135
model,418,0.7449522005926369,17.417289278904192,0.19461675869734665,0.1975984804829532,0.22237117728346695,0.85204136,15.314283,0.20758916,0.2106899,0.21691096,399,0.1070891631234886,2.1030059079325127,0.012972405678912197,0.013091421822649829,0.00546021899336685
model,423,0.4273594207398042,24.299665632559957,0.28250047617257007,0.3058944207769179,0.42807227844134443,0.59867984,23.300983,0.2653468,0.30563372,0.45186168,1379,0.17132041982492358,0.9986822036048792,0.017153680852059205,0.00026069704110859293,0.023789401112641162
model,422,0.9800606410683809,8.110543191055115,0.43704582720128743,0.44094053448372755,0.20193863290185604,0.97241265,10.355257,0.38947734,0.3976851,0.29418844,78183,0.007647995251577888,2.244713843246643,0.04756848483411519,0.04325542391472731,0.09224980694418278
model,426,0.8493380097434883,19.050739836399995,0.3574787301097616,0.36254973960793146,0.2288581084468096,0.855834,18.255991,0.33403835,0.33785176,0.2351786,71017,0.006495997519695318,0.7947488543443306,0.023440383103917495,0.02469797683632502,0.006320496275213416
model,428,0.5744613169549592,18.739600308721357,0.43943219146317264,0.44182280469173657,0.151836569470566,0.60189754,18.60164,0.48617184,0.4875026,0.11828915,102077,0.027436220753323304,0.13795960742741187,0.04673965015822629,0.045679800031240114,0.03354741917292425
model,424,0.2807075209519989,26.5215262723562,0.22557555538398036,0.2313323516189025,0.3019193265063385,0.33428624,25.671724,0.2252977,0.23285809,0.29209477,104686,0.053578721771466054,0.8498019528981935,0.00027785104495295365,0.001525739973886192,0.009824559412680067
model,425,0.9498770375578294,8.48744737531954,0.319273262001172,0.3286691516542707,0.25722289039695884,0.9640703,8.061404,0.3266203,0.33938453,0.32232115,74551,0.014193282571565158,0.4260431471090911,0.007347048543795642,0.010715374360057317,0.06509825632964944
model,430,0.195421361113443,24.133430615991312,0.2945130008064531,0.3727437538501438,0.6639998507093066,0.68625176,21.581131,0.30810326,0.42385277,0.87158567,47049,0.4908303984156708,2.5522996345459994,0.013590262571690215,0.051109017670470824,0.20758581642402474
model,429,0.8752713652934639,18.969366434988174,0.24608148986679887,0.26488109594579273,0.39849108866850763,0.93709314,14.612816,0.25041947,0.2710377,0.38893855,135278,0.06182177340129924,4.356550578054581,0.004337977820807942,0.00615660184626049,0.009552542487782534
model,427,0.28215938735981017,25.468122177693314,0.23376324296931553,0.23635743156971514,0.20761344016226987,0.31972533,25.776886,0.22954065,0.23410827,0.20473331,137398,0.03756594728450746,0.30876380863481145,0.004222596893113134,0.002249162355085016,0.002880128032295509
model,436,0.7691160311902165,20.585764158426567,0.26424243950760484,0.3038124557530716,0.4654211542455281,0.5586218,23.580378,0.2578641,0.27516028,0.35782245,102066,0.21049420740252733,2.9946134203087844,0.006378351687551742,0.028652172902806083,0.10759870623031509
model,431,0.34205087155513064,27.332514117378963,0.20867864074593995,0.21744720475121393,0.2579063405027877,0.4168812,25.275162,0.21883665,0.22762202,0.2679944,117119,0.07483033209629758,2.0573523742149007,0.010158009506402277,0.01017481251315222,0.010088063336323616
model,432,0.936007816621069,10.543792046976726,0.20123448878260813,0.21632198177883585,0.4407447559466937,0.9435291,11.115973,0.20686091,0.22173175,0.47151893,84365,0.0075213124072512905,0.5721814256184885,0.005626426043784993,0.00540977037837545,0.03077417782634706
model,434,0.8408201810527962,21.097111946413634,0.34251087759275883,0.3542536071506043,0.3599065198371187,0.71406585,21.631275,0.4288585,0.4460244,0.38872296,95322,0.12675433127175983,0.5341632305883195,0.08634761120538265,0.0917707809242706,0.028816436343453822
model,437,0.684747665566864,21.967835953130766,0.28408336487748337,0.31337642969224316,0.4474747572214717,0.7690482,18.016954,0.2792818,0.32162344,0.51135635,106077,0.08430054839187628,3.950881531133696,0.0048015698526115425,0.008247014864946778,0.06388159653829395
model,433,0.9472071616064296,12.582542452197096,0.2926837009073872,0.3042000753071774,0.4309498638442589,0.90928966,14.92835,0.3106316,0.3218303,0.35969543,13915,0.037917503536819,2.3458079964113026,0.017947902095161006,0.017630227169705526,0.07125442927394637
model,435,0.0683256675306993,27.40460184050673,0.27833140729805583,0.2882631712600085,0.26627491455672586,0.07876922,27.292582,0.30663913,0.3197184,0.26566666,113633,0.010443554371194319,0.11202028227918959,0.028307727585824782,0.031455219443192795,0.0006082509100278632
model,442,0.607520409844936,22.844187768776298,0.4236177062753427,0.43297897502832355,0.33778278946751855,0.8016627,19.986227,0.4438819,0.4502332,0.32970843,111315,0.19414227364200243,2.8579607332538366,0.020264192843080786,0.017254216223431207,0.008074362276737912
model,443,0.8797797357409064,7.562775791320959,0.27281718694720813,0.2819200278877214,0.2647184825443611,0.791598,13.676237,0.25744924,0.26838863,0.26368243,16068,0.08818171375680606,6.113461315002283,0.015367947454791753,0.013531398928065652,0.0010360575222358448
model,440,0.973440939547928,7.618429061836366,0.2604758837335915,0.2650983077628764,0.24223180194893337,0.969594,9.881126,0.25358987,0.2587054,0.25548974,39875,0.0038469377779084546,2.2626973419722276,0.006886015188059258,0.006392900381818667,0.013257934846492042
model,438,0.43600782195256,21.980610385886038,0.3495761561816671,0.35523650799203516,0.2641169802640214,0.62897617,19.251526,0.35030138,0.35636353,0.26995966,46341,0.19296834429576154,2.729084506979788,0.0007252287441751881,0.0011270269353330087,0.005842678120301703
model,441,0.7465313023424867,21.86022083440687,0.6599067971085948,0.6611746836682174,0.1582983804467028,0.6708246,23.49503,0.6468565,0.6485633,0.17294164,69920,0.07570671499736337,1.63480861505602,0.013050310311262026,0.012611358263096561,0.014643259572714007
model,445,0.4784671080234111,20.142741992045856,0.24435586171430582,0.25331108470455604,0.3448317535980736,0.48900244,21.435978,0.25333387,0.2627498,0.35750073,57652,0.010535328376048758,1.2932359437451595,0.008978004881916107,0.009438706440768663,0.012668978346964233
model,439,0.9384255744401095,15.148989113914261,0.2501613685877711,0.2772683186932447,0.47588257597253,0.89046806,17.426674,0.2705322,0.28827265,0.37918258,16037,0.04795751346980315,2.277684775245895,0.02037082221194203,0.011004330356514214,0.09669999883935126
model,448,0.7584919183521728,20.00458294988888,0.2830774266550311,0.28679755184182065,0.2439653771419372,0.66965634,21.440884,0.31923956,0.32258534,0.22870527,105304,0.08883558204464714,1.436300686585728,0.03616213013436709,0.03578779247275454,0.015260105063423096
model,444,0.9444928664865275,12.853701600679933,0.2728198253278878,0.2847771078196394,0.3602576260886992,0.9706099,10.290705,0.2600145,0.27200693,0.41036358,104964,0.026117036849043762,2.562996873507082,0.012805321133628145,0.012770178898893536,0.050105958668151984
model,449,0.8239271489094113,11.778359447150137,0.3211439954601131,0.32477656428040735,0.21143341100901747,0.85199964,10.282875,0.33762363,0.34471473,0.24079955,35061,0.028072491555371393,1.4954843861149811,0.016479630533615564,0.01993816669760473,0.029366135232742785
model,451,0.013287530849068876,20.11840602371651,0.2473913804231844,0.2515264129986478,0.20901532056211664,0.015325507,16.445606,0.23911263,0.24526525,0.23326856,1662,0.002037976300031427,3.6727997920270568,0.008278749936696056,0.006261167561025738,0.02425323841691779
model,454,0.6868292950025403,21.0009184307716,0.25430867738863605,0.26045411291620246,0.28657116463284615,0.6619706,20.114,0.251009,0.25614774,0.26009503,33665,0.024858679615577417,0.886918110337028,0.0032996899618782383,0.004306370644779123,0.026476134563494957
model,446,0.24096824631632938,25.625499467718182,0.29480859653222885,0.32157250185177705,0.418342134041401,0.35469022,23.876146,0.26085445,0.2810055,0.44404155,52960,0.11372197761593686,1.7493531511898617,0.0339541436837944,0.0405670001046457,0.02569941611805332
model,447,0.9044482344922353,4.7856431755518685,0.46639535157767525,0.4808968007703097,0.28151780270063115,0.86890393,5.2734604,0.48190168,0.49637008,0.25977257,22311,0.0355442995366384,0.4878172126317253,0.015506323885047524,0.015473276362868993,0.021745233759514815
model,456,0.22993405131372707,18.79626949930662,0.28260946571909545,0.28669961885378303,0.22342824804385283,0.36501986,19.7475,0.26429716,0.2701042,0.25007695,40612,0.1350858065697263,0.9512299666357613,0.01831230819307922,0.01659541920587959,0.026648701552552195
model,450,0.493850323290389,16.7432144723986,0.29947188377632483,0.3239232990893159,0.42857813642121,0.57321054,15.980522,0.30753973,0.33023635,0.41290957,16182,0.07936021414323524,0.7626923166368798,0.008067847487789548,0.0063130464402403885,0.01566856906510039
model,452,0.6707056162870161,19.346848759491355,0.21750647370614543,0.23957275690352564,0.42595914011541336,0.61277336,20.114727,0.22514631,0.23401982,0.37312427,90083,0.057932257465147186,0.7678782607723171,0.007639834835152487,0.005552940981742194,0.052834868484172515
model,457,0.9733779225178675,8.548304080475212,0.21899339866393475,0.23912313108813277,0.4822524089803301,0.97857314,8.012368,0.22568129,0.24334335,0.5032514,103700,0.005195220964340774,0.5359358782657395,0.006687891366544685,0.004220222183351607,0.020998964787522667
model,458,0.0822796104384429,30.829628035518787,0.8387280144227105,0.8418306527269269,0.1742627046462058,0.04867287,32.28031,0.80906403,0.81249875,0.17129473,48622,0.033606740636921595,1.4506835489538688,0.029663983775432667,0.029331904424467203,0.002967970764255423
model,453,0.09676581726046063,29.454672402427047,0.4279956341780053,0.435341248552536,0.2177425448626261,0.10011466,30.22186,0.39037156,0.39583242,0.17524615,70281,0.003348841214461551,0.7671884831930704,0.03762407312759025,0.0395088291570892,0.04249639556109716
model,461,0.6702024334438964,20.95682755435405,0.22726992090180084,0.23511901199091317,0.3295074761466507,0.7337999,20.56803,0.2604,0.2886654,0.5359168,83443,0.06359744133866585,0.388798150667526,0.03313007633254364,0.053546401865593174,0.20640932912068327
model,460,0.3451868807021776,23.276090700336894,0.21933590133507672,0.24049212505934897,0.5519977093276952,0.31947726,22.775103,0.21885704,0.2390014,0.54421633,58811,0.025709620589415172,0.5009880849804489,0.00047886629422130844,0.0014907317411727017,0.007781374507901506
model,455,0.8736092049591585,7.736271640173605,0.29416203537386426,0.3039617937620951,0.3132184587724899,0.8647998,8.874828,0.32233503,0.32824504,0.2880843,102212,0.008809407424215876,1.1385566984494417,0.02817299923497668,0.024283249992482547,0.025134160400221206
model,463,0.3002600935402754,24.313275384883276,0.19911519090496815,0.207488820736218,0.38255781880029605,0.86973745,19.233873,0.23482433,0.24548665,0.39032185,83272,0.5694773527678606,5.079402017573706,0.03570913870967113,0.037997826154422265,0.007764031976376318
model,464,0.959833405407255,8.12382288628617,0.2573318420567383,0.26942418494273046,0.3424287881074638,0.9426444,10.715453,0.24870545,0.25611576,0.28264108,118179,0.017188988121335846,2.5916302616020133,0.008626395336615023,0.013308420563229117,0.059787705105373345
model,465,0.9497261647780604,9.979125080611489,0.2726250848714187,0.31438581853971825,0.5902419337950102,0.949273,8.3491955,0.2618289,0.30587384,0.5935135,24382,0.00045317455131477224,1.6299296002648092,0.010796185487873755,0.008511977492431266,0.0032715549745210293
model,467,0.8444802316144311,12.195968561981445,0.4728296042375231,0.47725230938554547,0.23562565462448662,0.84843093,12.07403,0.38128123,0.38418144,0.19278978,121344,0.003950699953714665,0.12193863949609351,0.0915483773641253,0.09307086950898907,0.042835876511121446
model,459,0.647781140860437,22.796757307861746,0.22519638979021384,0.23511234112694093,0.35536016463193754,0.82274085,16.94025,0.23337804,0.24175075,0.34210002,130470,0.17495971197235716,5.856506911133231,0.008181648020111787,0.006638405838467393,0.0132601404086099
model,466,0.17120023712387386,30.252113935292964,0.3993846387780758,0.40162079097800046,0.17599601737648563,0.19839948,29.703096,0.37819213,0.38099542,0.22007759,6267,0.027199247033688395,0.5490175455224566,0.02119251202712974,0.020625368376300635,0.044081571777757844
model,462,0.3945854769595962,26.732931997076523,0.35001987066260154,0.3546547471477207,0.2512721650350479,0.65869087,22.659275,0.28444415,0.29000148,0.24691032,121868,0.2641053928486008,4.073656942144883,0.06557571735373313,0.0646532653762516,0.004361846302786243
model,471,0.8612646259306223,12.0419403716865,0.2902757124039629,0.29292854871750335,0.1625628169224415,0.8353903,11.830295,0.34254083,0.3448896,0.17432255,78673,0.025874296569660338,0.21164576261667634,0.052265117969801156,0.051961062288279736,0.011759728605970354
model,470,0.26766915451560785,28.867720166831386,0.36565308893698606,0.3728338094496838,0.33462218302916386,0.1910429,30.054562,0.48884574,0.49314195,0.2738882,3557,0.07662625443015864,1.186841448158848,0.12319264685135928,0.12030813972710452,0.06073398250769474
model,472,0.2861183103797385,22.119644688547947,0.24791010460499793,0.2525575555224173,0.23497010913056834,0.25232223,20.028503,0.24326368,0.25040963,0.25297165,67036,0.0337960836169669,2.0911412705791967,0.004646427842417061,0.0021479226011984487,0.01800154003935353
model,473,0.5397091645901142,15.799189742258427,0.3060612431067276,0.3236626557838147,0.41291425656354647,0.59844345,18.507324,0.3182068,0.39481357,0.6019837,90314,0.058734283953434385,2.7081344764915727,0.01214554400264739,0.07115091161616394,0.18906946946108122
model,468,0.38564599564197105,23.581938476182934,0.47156974378607824,0.4737397740371227,0.14072641943120126,0.31194627,20.057972,0.46503207,0.4673155,0.14357163,128366,0.07369972279193443,3.523966521837231,0.006537672910910397,0.006424279022932022,0.002845210689076144
model,475,0.12887427945176516,20.774397255895707,0.21761714023815917,0.22264098108452374,0.20313488224251197,0.1662858,21.128765,0.294074,0.3030115,0.28033528,60928,0.03741151850184049,0.354367850305465,0.0764568586899109,0.08037052571135944,0.0772003950764425
model,477,0.5517219162742412,23.065421659590474,0.40966695582793683,0.4117513068514536,0.16991294400734216,0.49052718,20.457476,0.37951455,0.3818304,0.16833334,84492,0.06119473345678206,2.607945997359028,0.03015241062568158,0.029920912583417725,0.0015796072964122942
model,469,0.49740525213411235,24.32333015007409,0.25300999979391753,0.2611771460837168,0.2657818528603349,0.5140788,25.174053,0.25718194,0.26548454,0.29700541,98349,0.01667354377576924,0.8507230420645833,0.004171942669003614,0.00430739557087001,0.031223562102433655
model,474,0.9212570643022777,13.539676010196985,0.25014303047083897,0.2536301061514085,0.270169213754787,0.9155832,15.432462,0.2557515,0.26055193,0.2894064,940,0.005673871000123176,1.8927857283894411,0.005608460122117576,0.0069218233224684345,0.019237175243244642
model,476,0.5678454100942865,17.2241704993353,0.24090823964764163,0.25382338243253943,0.4518261810399982,0.33617508,21.141315,0.23916873,0.25264388,0.43631202,113164,0.23167032598021176,3.917144960869777,0.0017395062892584523,0.001179499204237433,0.015514161215016531
model,478,0.429749406035504,19.884937902064106,0.33699961440332066,0.3399916155663388,0.20667774380194462,0.45570648,20.047976,0.3654662,0.36740986,0.18089235,12666,0.02595707112971818,0.16303763809702687,0.028466592862533224,0.027418239560995816,0.025785395512454873
model,480,0.19813891197677144,24.10602359761641,0.1940622848375749,0.1986408780198766,0.2799187457173782,0.1844303,26.261986,0.19996451,0.2109612,0.34405375,6080,0.013708610787348835,2.1559621811921836,0.005902223576693594,0.012320314826421624,0.06413499955239721
model,483,0.47846626807906967,17.576054817898786,0.37091031143038283,0.3722221178384442,0.1453125896444401,0.4767871,16.993988,0.4260383,0.4275707,0.15325525,74622,0.0016791777775559957,0.5820667807894111,0.05512798360021104,0.055348582807002555,0.007942664385787557
model,479,0.98763168306146,2.5627282364305017,0.37447150735965545,0.42707521973227774,0.4517099639457729,0.98829424,2.354413,0.3601907,0.47650057,0.633335,105631,0.000662560751101049,0.20831520389876346,0.014280817795904233,0.049425351041800625,0.18162503037032818
model,481,0.9918846575676795,7.123256935789129,0.16684666460848843,0.18541296971030188,0.5694522557376159,0.9841253,10.221961,0.1778399,0.20346832,0.5767278,112172,0.007759341424643629,3.0987040856342105,0.010993240415086397,0.018055353043604366,0.007275551784204137
model,486,0.8822370224810768,18.97750053258776,0.2920074573796915,0.2974232477030158,0.293549107651585,0.91872776,17.807226,0.28880164,0.29349345,0.3012433,131164,0.036490733065493,1.170274351557488,0.0032058171075510233,0.00392979801505805,0.007694197554713844
model,482,0.16432971974699692,24.026984755633134,0.208422714283407,0.2255901732353609,0.5073276961316255,0.1520367,24.452404,0.20982838,0.23539537,0.53203994,138859,0.012293023074557347,0.42541926658366336,0.00140566248661253,0.00980519867854901,0.024712244225582713
model,484,0.6069491192448081,16.117504317893577,0.43185059820776783,0.43520389697920703,0.19903698805728492,0.60125834,16.958212,0.4294457,0.4326774,0.2092386,139914,0.005690781747096918,0.8407075809101343,0.002404884449299205,0.0025265087879838832,0.01020161565384331
model,488,0.6181603679215208,23.465548946224736,0.7889897640008403,0.7902481230781183,0.12296431818419834,0.5932763,24.09589,0.72097486,0.72391874,0.20189045,28543,0.024884046033550877,0.6303410989412797,0.0680149014253093,0.06632938709713077,0.07892613551205258
model,487,0.005934870589941686,22.517274624809758,0.2234768447298019,0.2256330667961067,0.1597921397341587,0.028795075,22.918543,0.21407782,0.21675098,0.19131288,9691,0.022860204081565194,0.4012682371287184,0.009399029316326857,0.008882087372583752,0.031520739589800645
model,491,0.4205181604664806,25.25002625937514,0.23831150992024241,0.2518781516918982,0.35647842276764075,0.6463978,18.433767,0.22445075,0.23514926,0.33046016,108996,0.22587966858930553,6.816258940649554,0.013860757781150923,0.016728887356265876,0.02601826179695288
model,492,0.21242031964859093,21.506571768654265,0.29511403530861047,0.30596156729476814,0.2563656724822434,0.20532067,23.252842,0.29176506,0.30648866,0.26212054,29005,0.007099648447838669,1.7462701808086258,0.0033489713075270933,0.0005270956633769974,0.0057548724281875074
model,485,0.6309671431455637,22.037296114360934,0.2793743386104733,0.3026630816803762,0.3641595786493615,0.5442518,23.89097,0.2776508,0.29399607,0.35163072,83547,0.08671534356212862,1.8536741157416046,0.001723535282912858,0.008667015825349955,0.012528861133416058
model,493,0.9665230432915746,6.4382295777923915,0.22005706267177172,0.23200664560912226,0.36777467562866983,0.97677594,8.158229,0.21904571,0.23619747,0.42445773,101393,0.010252900941366105,1.7199992964141515,0.0010113491278798126,0.00419082600953008,0.05668305323409262
model,495,0.8810336040098649,12.340549786422258,0.2541335561706541,0.2587062628040082,0.23643867975277727,0.8992788,10.887625,0.27677312,0.28129256,0.2487881,125106,0.018245215551139782,1.4529250458216723,0.022639568762588713,0.022586294912361415,0.012349423708488294
model,494,0.9762575244926227,8.865912634492275,0.2830283052602375,0.29439245925266133,0.2800933481918596,0.9644431,7.3163295,0.28776467,0.29492864,0.30807558,122704,0.011814436914802884,1.549583155274746,0.004736363204423166,0.0005361808745206753,0.027982228828785538
model,497,0.872526901501617,16.9032842836806,0.25365310244801653,0.25591294579324597,0.19361962897453133,0.900502,16.006483,0.24003118,0.24343659,0.21117835,36206,0.027975124579468158,0.8968012056776686,0.013621919682055839,0.012476355956171692,0.017558718493844827
model,496,0.38890418496225343,21.632274754212197,0.2555173993435935,0.3081187980973949,0.7051661602981086,0.46906823,21.150536,0.27265495,0.40545577,1.0028958,75960,0.08016404423620238,0.4817391707161036,0.017137551275150376,0.09733697001097302,0.29772967176365894
model,489,0.7326360241382996,17.454644698420033,0.19056280551591356,0.2112923931258389,0.4292215565069444,0.8260569,14.227068,0.24131638,0.25510925,0.5063876,125136,0.09342087350192863,3.2275767510323377,0.0507535726006941,0.04381685741966282,0.07716603485505513
model,498,0.7561404048725765,20.7518418568059,0.23587286672703292,0.26278217667324755,0.38261094705109466,0.48291755,24.859468,0.2694692,0.3057245,0.40265882,44081,0.27322285764662435,4.107626603277108,0.0335963348377559,0.0429423249365547,0.020047873101188052
model,500,0.5569744482763077,25.318281349875242,0.30108354821638095,0.3020778863582207,0.11997794485296881,0.36743867,25.060791,0.3160509,0.31791618,0.16680965,90965,0.1895357743032242,0.25749033425024237,0.014967338891468174,0.01583829830555189,0.046831703422406556
model,490,0.8119464213060379,11.028243452387265,0.2555744141646033,0.2627048332976811,0.2790678751349331,0.7878926,13.793733,0.25734174,0.26478523,0.30030662,131652,0.024053841273689258,2.765489190740176,0.0017673283509606619,0.0020803968620784485,0.02123874307872048
model,503,0.8364342782998351,8.43822803200424,0.25370829790984684,0.264733411728256,0.3413489553132195,0.83551836,7.239979,0.24240625,0.26068288,0.3919754,124891,0.0009159181618956236,1.1982492417210366,0.011302048863521152,0.004050530849807499,0.050626447518811735
model,502,0.7977965897617132,12.155779607834326,0.41046108579506513,0.4120989303635463,0.1610675482718115,0.7996153,12.152144,0.37087217,0.37332782,0.17462762,77429,0.001818733781835391,0.003635175766454779,0.03958891606201764,0.038771108870397475,0.013560068729722013
model,499,0.5346475542796745,22.359633705946038,0.27857292089571745,0.2805989940416962,0.17880892587905303,0.5534485,19.648323,0.26681364,0.27396747,0.2470171,66888,0.01880094396937948,2.711310646864007,0.011759285069606606,0.006631519342675807,0.06820817457432374
model,505,0.23041146947963057,26.597729677669538,0.4231525358302635,0.42461526525503507,0.1608066919348955,0.3092958,27.611074,0.3988728,0.4002728,0.13831599,12097,0.07888433382885637,1.0133447699622984,0.024279743109468843,0.024342478637756015,0.02249070136768816
model,507,0.5221704197448782,20.33026606280737,0.6702660647931064,0.6721392654906823,0.1310080673948801,0.518526,19.97889,0.6216082,0.6240617,0.16482972,77221,0.0036444020790151743,0.35137659747534045,0.04865786710404996,0.04807756180873646,0.03382164869150753
model,501,0.2201856326257727,28.540731525033536,0.24085669026448125,0.2737686819129325,0.47446552498268174,0.11254361,29.078642,0.26134795,0.28369623,0.4011888,61270,0.10764201990719055,0.5379103664459564,0.02049125924037104,0.009927552313294286,0.07327673418449449
model,508,0.48886507044744965,23.35675138119911,0.2224646028971231,0.2419427977937967,0.4860837927161944,0.72394794,20.154459,0.20893359,0.21862468,0.4458563,95413,0.23508287180947784,3.2022923815653215,0.013531011054471742,0.02331811655943697,0.04022748973958612
model,510,0.5832149710379164,22.795100734323526,0.2805530607495872,0.28600975619738345,0.23233883112913908,0.6937274,22.9943,0.3045525,0.31103653,0.26827884,17485,0.11051240303892684,0.19920010796163012,0.02399943472999655,0.025026770959446387,0.03594000607484041
model,504,0.24868257994155343,26.698636222786995,0.23212189817720683,0.2374871820460776,0.28498018522563473,0.36025137,25.309942,0.23134136,0.23905241,0.3311226,21114,0.11156878715057914,1.3886939773035962,0.000780536177695107,0.0015652328480263988,0.04614242176708683
model,512,0.4230689644592254,25.981820463318005,0.6529446913919388,0.6546504741988649,0.13198043022418132,0.56460273,22.896826,0.51076835,0.5120907,0.147964,60254,0.1415337681991608,3.0849946729127318,0.14217633745288238,0.14255979121546647,0.015983570477722975
model,506,0.65173343880836,13.6317710423776,0.3322600044394275,0.33532180511150494,0.1914323248719405,0.57669336,12.65129,0.32000378,0.3225815,0.16992757,89472,0.0750400827712201,0.9804811024972295,0.012256226697041628,0.012740305296517762,0.021504757628364457
model,513,0.9694289508941404,6.604926217885321,0.34927263912022255,0.37360783018886534,0.3502544915696692,0.96642226,6.505414,0.3261024,0.35012406,0.34620205,136754,0.0030066910865537144,0.09951220879108291,0.023170233333708268,0.023483769081229844,0.004052445890576795
model,509,0.9347361359133453,11.1627062164711,0.2519903477494743,0.2916393938960633,0.6235019563558705,0.9564389,9.109828,0.27242395,0.30015045,0.43811324,100996,0.02170276312687691,2.0528782211708076,0.02043360506844255,0.008511060148278737,0.18538871396809886
model,517,0.1503625404071831,27.25255961281006,0.22878782976976672,0.24400610639201797,0.2942419368176149,0.127303,26.036758,0.21456872,0.2284461,0.3563548,119683,0.023059536142351567,1.2158011899584977,0.014219110501921567,0.015560010210148467,0.06211286602929367
model,516,0.65527921358459,22.468690193405653,0.26080026998652284,0.26934857166571197,0.36526388804397597,0.6291179,23.407984,0.270446,0.28097823,0.38807705,53116,0.026161307490992547,0.9392935865015737,0.009645732496845083,0.01162966095643464,0.02281316240348802
model,511,0.6047294307738859,22.181424188697914,0.41518193050062396,0.4167630264576486,0.1541712036506709,0.8913892,12.079499,0.37830257,0.383051,0.26912144,3401,0.2866597603767794,10.101924944007973,0.03687935634290912,0.033712018471579897,0.11495023461417589
model,518,0.1949884420896588,27.946269005860895,0.30741380255724926,0.3102177654080096,0.17831341647120902,0.20740697,25.58758,0.291301,0.29386115,0.15171261,25525,0.012418525788682883,2.3586892786880433,0.01611279051806469,0.016356614666432456,0.026600805153574436
model,514,0.04880177647684752,28.631925176840657,0.4588344642023899,0.462445426363444,0.18025502151721906,0.04299533,28.241432,0.43329823,0.43676203,0.18029302,53545,0.005806446530567992,0.3904929868992504,0.025536234031186267,0.0256833914704081,3.8002069054132726e-05
